"";"IDCNTRY";"Variable";"TOTWGT";"mean";"stdev";"TOTWGT.se";"mean.se";"stdev.se";"NObs";"xvar";"weight";"method";"jk2type";"shortcut";"missoptn";"date";"time";"reps";"npv";"selcrit"
"99";"Slovenia";"ASDAGE";19493,0118829998;9,86434363356886;0,342389052114348;500,150388782093;0,0085366885133022;0,0115156569720329;4499;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"100";"Slovenia";"ASRREA0_";19493,0118829998;542,466100460347;71,9005082669729;500,150388782093;1,97667659213857;1,14202794456817;4499;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"101";"South Africa";"ASDAGE";975697,976480001;10,6454376340444;0,947890204084052;21369,005171586;0,0217175323073581;0,0149458314937376;12691;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"102";"South Africa";"ASRREA0_";975697,976480001;320,317609523819;106,252387368009;21369,005171586;4,36904815698748;2,60841113561158;12691;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"103";"South Africa (Eng/Afr)";"ASDAGE";475573,356116004;11,6292828235469;0,916001761621657;14905,4217139108;0,0367372588551933;0,0298276182545359;5223;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"104";"South Africa (Eng/Afr)";"ASRREA0_";475573,356116004;406,712019950043;102,859541778351;14905,4217139108;6,03959645719057;2,71089558609546;5223;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"105";"South Africa (Gauteng)";"ASDAGE";1900,860536;11,5741952154821;0,623469617101032;118,547174410186;0,0484660462537109;0,0402079429231205;346;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"106";"South Africa (Gauteng)";"ASRREA0_";1900,860536;493,497932776311;91,0182099071195;118,547174410186;18,5283481902327;4,87673519371944;346;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"107";"Spain";"ASDAGE";457645,200290995;9,87087973828572;0,391888671511877;7068,89546595628;0,00776017354150787;0,0051107392607904;14595;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"108";"Spain";"ASRREA0_";457645,200290995;527,739632369039;65,0566924032395;7068,89546595628;1,73050209715243;1,44275657180888;14595;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"109";"Spain (Andalucia)";"ASDAGE";94589,609298;9,84138227494307;0,432163625981575;2100,61822628942;0,013702434756127;0,0125790382932742;4169;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"110";"Spain (Andalucia)";"ASRREA0_";94589,609298;524,583984961693;64,18550041167;2100,61822628942;2,08448764521487;1,44271067855423;4169;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"111";"Spain, Madrid";"ASDAGE";63085,3768070009;9,89206117062055;0,373574202655965;840,26514923895;0,00817002179519719;0,0061935767641185;3794;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"112";"Spain, Madrid";"ASRREA0_";63085,3768070009;548,603404251019;59,3899605180045;840,26514923895;1,97619203389275;1,12542229807904;3794;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"113";"Spain, Madrid, Bilingual";"ASDAGE";22839,633752;9,95259712498651;0,363023017739191;512,043307180708;0,0109788736348414;0,0102172668816897;1851;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"114";"Spain, Madrid, Bilingual";"ASRREA0_";22839,633752;413,252284068361;88,3405187382725;512,043307180708;5,14576696249367;2,1572835327478;1851;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"115";"Sweden";"ASDAGE";104840,250777;10,736884774186;0,304592187712011;2886,53583365515;0,00651638775096586;0,00476613350830682;4525;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"116";"Sweden";"ASRREA0_";104840,250777;555,16018551824;67,0623208618652;2886,53583365515;2,39679254739506;1,22576553176232;4525;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"117";"Trinidad And Tobago";"ASDAGE";18133,3620000001;10,1990895711137;0,687516960077493;384,978531122723;0,0209764507601834;0,020066154243165;4176;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"118";"Trinidad And Tobago";"ASRREA0_";18133,3620000001;479,422864070639;93,7945728589416;384,978531122723;3,27354232092996;1,88253293533333;4176;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"119";"United Arab Emirates";"ASDAGE";75560,1097360025;9,75434661390208;0,593699611016065;1036,05012315543;0,0156317273562717;0,010508220919744;16470;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"120";"United Arab Emirates";"ASRREA0_";75560,1097360025;450,104908374838;110,709912190526;1036,05012315543;3,23373287897064;1,56727113892514;16470;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"121";"United Arab Emirates (Abu Dhabi)";"ASDAGE";27346,6520950001;9,7045409006462;0,561388561282747;528,540449573026;0,0209846564327568;0,0149419371926377;4187;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"122";"United Arab Emirates (Abu Dhabi)";"ASRREA0_";27346,6520950001;414,307809882339;109,387336264746;528,540449573026;4,7123989070063;2,44404166681006;4187;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"123";"United Arab Emirates (Dubai)";"ASDAGE";21523,1421510002;9,8824671866601;0,607565100740555;118,013334447295;0,00990458159272458;0,00816095444561289;7859;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"124";"United Arab Emirates (Dubai)";"ASRREA0_";21523,1421510002;514,992035555775;97,762711895748;118,013334447295;1,89980689381599;1,37445258571561;7859;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"125";"United States";"ASDAGE";3570506,03442405;10,1172638407969;0,427645257113141;72029,5958236907;0,01340622678075;0,00737485344778072;4425;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"126";"United States";"ASRREA0_";3570506,03442405;549,440562438075;77,6895497739328;72029,5958236907;3,08990556502354;1,27099576810885;4425;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"127";"Table Average";"ASDAGE";NA;10,1954283311955;0,458560137304266;NA;0,00173964261278533;0,00185155864785248;NA;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
"128";"Table Average";"ASRREA0_";NA;508,670711798672;80,1636966924193;NA;0,471338875039358;0,23933877974831;NA;"ASDAGE ASRREA0_";"TOTWGT";"JRR";"FULL";"N";"LISTWISE";"03-MAR-26";"19h 3m";150;5;"NONE"
