"";"BSBG01";"percentile";"dvar";"groupvar";"refgroup";"compgroup";"val";"val_se";"cval";"cval_se";"valdiff";"valdiff_se";"valdiff_t";"weight";"method";"jk2type";"shortcut";"date";"time";"reps";"npv";"selcrit"
"7205";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Hong Kong, SAR";258,701714;4,95080929475332;438,553046;11,5252421016682;179,851332;12,5435927140147;14,3381036119784;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7206";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Hungary";258,701714;4,95080929475332;392,703512;8,31903646765922;134,001798;9,68074792685255;13,8420914388551;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7207";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Iran, Islamic Republic of";258,701714;4,95080929475332;306,52048;8,93617095514069;47,818766;10,2159514492051;4,68079417152288;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7208";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Ireland";258,701714;4,95080929475332;423,950522;6,0149120477131;165,248808;7,79035811851677;21,2119655458743;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7209";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Israel";258,701714;4,95080929475332;357,54204;6,11013881009916;98,840326;7,86411526821014;12,5685245738388;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7210";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Italy";258,701714;4,95080929475332;397,839952;5,6015033786729;139,138238;7,47578442534961;18,611857978167;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7211";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Ivory Coast";258,701714;4,95080929475332;179,871388;5,31164713391466;-78,830326;7,26113682202999;-10,8564716424062;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7212";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Japan";258,701714;4,95080929475332;486,055194;5,69983601594259;227,35348;7,54974458386853;30,1140624658726;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7213";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Kazakhstan";258,701714;4,95080929475332;342,173558;4,65343100954917;83,471844;6,7944781134131;12,2852473150538;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7214";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Jordan";258,701714;4,95080929475332;266,526042;6,59797653806335;7,824328;8,24886701734549;0,948533657234044;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7215";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Korea, Republic of";258,701714;4,95080929475332;459,810368;6,49439567962434;201,108654;8,16625299121569;24,6267969185292;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7216";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Kuwait";258,701714;4,95080929475332;274,522426;6,01218485361901;15,820712;7,788252653009;2,03135577450581;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7217";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Lithuania";258,701714;4,95080929475332;391,115762;5,78483857524338;132,414048;7,61412306274595;17,3905841695506;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7218";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Malaysia";258,701714;4,95080929475332;299,852858;3,5093727541947;41,151144;6,0684602495938;6,7811507874266;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7219";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Malta";258,701714;4,95080929475332;378,099612;6,2139231856834;119,397898;7,94502070674392;15,0280159620795;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7220";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Morocco";258,701714;4,95080929475332;291,596546;4,34455565678886;32,894832;6,58678043720541;4,99406839405085;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7221";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Oman";258,701714;4,95080929475332;286,444406;4,05127907932002;27,742692;6,39713802036129;4,33673494486104;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7222";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"New Zealand";258,701714;4,95080929475332;366,108196;6,48041184894726;107,406482;8,15513644306409;13,1704089502204;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7223";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Norway";258,701714;4,95080929475332;389,94718;5,8619564805063;131,245466;7,67287732551262;17,1051172111932;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7224";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Portugal";258,701714;4,95080929475332;377,547166;4,35373548353547;118,845452;6,59283894340001;18,0264455146405;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7225";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Qatar";258,701714;4,95080929475332;321,97411;9,64271109620939;63,272396;10,8393906635925;5,83726502380991;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7226";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Romania";258,701714;4,95080929475332;364,964638;7,89107865356277;106,262924;9,31555875885767;11,4070370603331;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7227";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Saudi Arabia";258,701714;4,95080929475332;288,300122;5,09903355471053;29,598408;7,10708490628048;4,16463407857195;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7228";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Singapore";258,701714;4,95080929475332;468,591298;17,4731835319436;209,889584;18,1610202195251;11,5571472011438;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7229";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"South Africa";258,701714;4,95080929475332;296,1871;4,26722546652623;37,485386;6,53603288357593;5,73518932167479;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7230";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Sweden";258,701714;4,95080929475332;408,593588;5,29630658685314;149,891874;7,24992249165188;20,6749622734032;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7231";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"United Arab Emirates";258,701714;4,95080929475332;352,309704;2,87590185573258;93,60799;5,72549772131838;16,3493192306162;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7232";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Turkey";258,701714;4,95080929475332;352,188848;5,48246210060355;93,487134;7,38700909418488;12,6556137684457;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7233";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"United States";258,701714;4,95080929475332;371,027878;5,67830022420653;112,326164;7,53349892873423;14,9102249914135;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7234";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"Uzbekistan";258,701714;4,95080929475332;314,475602;5,72875780122043;55,773888;7,57160343771779;7,36619243978937;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7235";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"England";258,701714;4,95080929475332;403,46515;9,590675307414;144,763436;10,7931258458918;13,4125588885913;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7236";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"United Arab Emirates (Dubai)";258,701714;4,95080929475332;421,875914;8,75556260206651;163,1742;10,0583492259775;16,2227614426604;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7237";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"United Arab Emirates (Abu Dhabi)";258,701714;4,95080929475332;322,666138;6,34431201815405;63,964424;8,04740999680703;7,94844851018888;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7238";"Boy";10;"BSMMAT0";"IDCNTRY";"Palestinian National Authority";"United Arab Emirates (Sharjah)";258,701714;4,95080929475332;378,088218;6,93304807041348;119,386504;8,51925279702862;14,0137294718664;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7239";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Azerbaijan, Republic of";438,553046;11,5252421016682;339,134648;8,17381674560568;-99,418398;14,1294899303835;-7,03623403886748;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7240";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Australia";438,553046;11,5252421016682;390,878984;6,17935504281847;-47,674062;13,0772946073442;-3,64555999015473;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7241";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Austria";438,553046;11,5252421016682;415,656524;5,71575183008203;-22,896522;12,8647201479532;-1,77979168895041;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7242";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Bahrain";438,553046;11,5252421016682;294,907436;4,02929419031995;-143,64561;12,2092758660869;-11,7652849829528;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7243";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Brazil";438,553046;11,5252421016682;277,677074;3,64487681331291;-160,875972;12,0878588875902;-13,3088889848939;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7244";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Chile";438,553046;11,5252421016682;319,012142;6,564498223714;-119,540904;13,2636285544797;-9,01268484027513;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7245";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Chinese Taipei";438,553046;11,5252421016682;455,650028;6,84331643904282;17,096982;13,4038123452598;1,27553128614533;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7246";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Cyprus";438,553046;11,5252421016682;373,621952;5,72173914722739;-64,931094;12,8673814107992;-5,04617776741314;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7247";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Czech Republic";438,553046;11,5252421016682;419,903342;4,70002242436606;-18,649704;12,4467432001954;-1,49836014932061;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7248";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Finland";438,553046;11,5252421016682;395,048708;4,70010849896937;-43,504338;12,4467757031349;-3,49522953073242;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7249";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"France";438,553046;11,5252421016682;374,514228;6,76459958605118;-64,038818;13,3637948600564;-4,79196356054583;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7250";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Georgia";438,553046;11,5252421016682;348,180718;7,27281369145833;-90,372328;13,6280968771406;-6,63132415440838;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7251";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Palestinian National Authority";438,553046;11,5252421016682;258,701714;4,95080929475332;-179,851332;12,5435927140147;-14,3381036119784;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7252";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Hong Kong, SAR";438,553046;11,5252421016682;438,553046;11,5252421016682;0;16,2991536898126;0;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7253";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Hungary";438,553046;11,5252421016682;392,703512;8,31903646765922;-45,849534;14,2139921644945;-3,22566197232955;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7254";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Iran, Islamic Republic of";438,553046;11,5252421016682;306,52048;8,93617095514069;-132,032566;14,5837703232589;-9,05339038351614;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7255";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Ireland";438,553046;11,5252421016682;423,950522;6,0149120477131;-14,602524;13,0003989340247;-1,12323660789995;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7256";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Israel";438,553046;11,5252421016682;357,54204;6,11013881009916;-81,011006;13,0447308052235;-6,21024743320582;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7257";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Italy";438,553046;11,5252421016682;397,839952;5,6015033786729;-40,713094;12,8143687165365;-3,17714394681503;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7258";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Ivory Coast";438,553046;11,5252421016682;179,871388;5,31164713391466;-258,681658;12,6903428155937;-20,3841347518316;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7259";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Japan";438,553046;11,5252421016682;486,055194;5,69983601594259;47,502148;12,857656711497;3,69446385650699;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7260";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Kazakhstan";438,553046;11,5252421016682;342,173558;4,65343100954917;-96,379488;12,4292246605611;-7,75426389272854;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7261";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Jordan";438,553046;11,5252421016682;266,526042;6,59797653806335;-172,027004;13,2802296628824;-12,9536166442067;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7262";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Korea, Republic of";438,553046;11,5252421016682;459,810368;6,49439567962434;21,257322;13,2290733139396;1,60686402558529;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7263";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Kuwait";438,553046;11,5252421016682;274,522426;6,01218485361901;-164,03062;12,9991373643081;-12,6185773257832;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7264";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Lithuania";438,553046;11,5252421016682;391,115762;5,78483857524338;-47,437284;12,8955636884818;-3,67857389920617;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7265";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Malaysia";438,553046;11,5252421016682;299,852858;3,5093727541947;-138,700188;12,0476928343127;-11,512593316205;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7266";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Malta";438,553046;11,5252421016682;378,099612;6,2139231856834;-60,453434;13,0936643786085;-4,61699889747936;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7267";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Morocco";438,553046;11,5252421016682;291,596546;4,34455565678886;-146,9565;12,3169139542745;-11,9312760116344;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7268";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Oman";438,553046;11,5252421016682;286,444406;4,05127907932002;-152,10864;12,2165489267879;-12,4510318676384;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7269";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"New Zealand";438,553046;11,5252421016682;366,108196;6,48041184894726;-72,44485;13,2222140065135;-5,4790256733337;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7270";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Norway";438,553046;11,5252421016682;389,94718;5,8619564805063;-48,605866;12,9303418083752;-3,75905499795196;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7271";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Portugal";438,553046;11,5252421016682;377,547166;4,35373548353547;-61,00588;12,3201549569258;-4,95171369299261;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7272";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Qatar";438,553046;11,5252421016682;321,97411;9,64271109620939;-116,578936;15,02707831839;-7,75792429705593;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7273";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Romania";438,553046;11,5252421016682;364,964638;7,89107865356277;-73,588408;13,9678318939906;-5,26842022144182;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7274";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Saudi Arabia";438,553046;11,5252421016682;288,300122;5,09903355471053;-150,252924;12,6028309793526;-11,9221565572181;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7275";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Singapore";438,553046;11,5252421016682;468,591298;17,4731835319436;30,038252;20,9318739782909;1,4350483875048;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7276";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"South Africa";438,553046;11,5252421016682;296,1871;4,26722546652623;-142,365946;12,289850230342;-11,5840261135582;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7277";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Sweden";438,553046;11,5252421016682;408,593588;5,29630658685314;-29,959458;12,6839295553078;-2,36200129221492;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7278";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"United Arab Emirates";438,553046;11,5252421016682;352,309704;2,87590185573258;-86,243342;11,8786370003411;-7,26037355948528;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7279";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Turkey";438,553046;11,5252421016682;352,188848;5,48246210060355;-86,364198;12,7627816790314;-6,7668788961494;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7280";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"United States";438,553046;11,5252421016682;371,027878;5,67830022420653;-67,525168;12,8481243354153;-5,25564403310372;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7281";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"Uzbekistan";438,553046;11,5252421016682;314,475602;5,72875780122043;-124,077444;12,8705039313583;-9,64044956294925;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7282";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"England";438,553046;11,5252421016682;403,46515;9,590675307414;-35,087896;14,993740639157;-2,34016959772974;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7283";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"United Arab Emirates (Dubai)";438,553046;11,5252421016682;421,875914;8,75556260206651;-16,677132;14,4738067549892;-1,15222845532681;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7284";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"United Arab Emirates (Abu Dhabi)";438,553046;11,5252421016682;322,666138;6,34431201815405;-115,886908;13,1560442567574;-8,80864382471777;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7285";"Boy";10;"BSMMAT0";"IDCNTRY";"Hong Kong, SAR";"United Arab Emirates (Sharjah)";438,553046;11,5252421016682;378,088218;6,93304807041348;-60,464828;13,4498461347604;-4,49557767383909;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7286";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Azerbaijan, Republic of";392,703512;8,31903646765922;339,134648;8,17381674560568;-53,568864;11,6626604143732;-4,59319418526335;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7287";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Australia";392,703512;8,31903646765922;390,878984;6,17935504281847;-1,824528;10,3629530779334;-0,176062555362245;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7288";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Austria";392,703512;8,31903646765922;415,656524;5,71575183008203;22,953012;10,0933734070097;2,27406745737352;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7289";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Bahrain";392,703512;8,31903646765922;294,907436;4,02929419031995;-97,796076;9,24346144160239;-10,5800274732413;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7290";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Brazil";392,703512;8,31903646765922;277,677074;3,64487681331291;-115,026438;9,08248285076663;-12,6646468691423;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7291";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Chile";392,703512;8,31903646765922;319,012142;6,564498223714;-73,69137;10,5971224716613;-6,95390377879135;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7292";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Chinese Taipei";392,703512;8,31903646765922;455,650028;6,84331643904282;62,946516;10,7720632951686;5,84349667052481;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7293";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Cyprus";392,703512;8,31903646765922;373,621952;5,72173914722739;-19,08156;10,0967651561853;-1,88986865642909;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7294";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Czech Republic";392,703512;8,31903646765922;419,903342;4,70002242436606;27,19983;9,55492430842797;2,8466818911384;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7295";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Finland";392,703512;8,31903646765922;395,048708;4,70010849896937;2,345196;9,55496664841527;0,245442614955538;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7296";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"France";392,703512;8,31903646765922;374,514228;6,76459958605118;-18,189284;10,7222280944703;-1,69640897766208;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7297";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Georgia";392,703512;8,31903646765922;348,180718;7,27281369145833;-44,522794;11,0498953271471;-4,0292502944003;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7298";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Palestinian National Authority";392,703512;8,31903646765922;258,701714;4,95080929475332;-134,001798;9,68074792685255;-13,8420914388551;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7299";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Hong Kong, SAR";392,703512;8,31903646765922;438,553046;11,5252421016682;45,849534;14,2139921644945;3,22566197232955;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7300";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Hungary";392,703512;8,31903646765922;392,703512;8,31903646765922;0;11,76489419844;0;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7301";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Iran, Islamic Republic of";392,703512;8,31903646765922;306,52048;8,93617095514069;-86,183032;12,2090752757833;-7,05893198733435;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
"7302";"Boy";10;"BSMMAT0";"IDCNTRY";"Hungary";"Ireland";392,703512;8,31903646765922;423,950522;6,0149120477131;31,24701;10,2657456958551;3,04381298015362;"TOTWGT";"JRR";"FULL";"N";"04-MAR-26";"13h28m";250;5;"NONE"
